0.69219553,2.32E-17,4.50E-17
0.69367987,-1.00E-16,4.32E-17
0.6951652,1.90E-18,4.33E-17
0.69665176,3.16E-17,4.03E-17
0.6981398,3.46E-17,3.98E-17
0.6996295,2.07E-18,3.62E-17
0.701121,-9.11E-17,3.62E-17
0.7026145,1.01E-16,3.57E-17
0.70411026,1.99E-17,3.51E-17
0.70560837,-2.24E-18,3.40E-17
0.70710903,-4.38E-17,3.34E-17
0.7086125,-4.78E-17,3.24E-17
0.7101189,-3.01E-18,3.06E-17
0.7116284,-9.41E-18,3.02E-17
0.7131411,-4.04E-17,2.99E-17
0.71465725,-4.63E-18,2.87E-17
0.716177,-9.13E-17,2.95E-17
0.7177005,2.77E-17,2.89E-17
0.71922785,5.65E-17,2.84E-17
0.7207593,1.06E-17,2.80E-17
0.7222949,3.56E-17,2.70E-17
0.72383493,1.98E-17,2.82E-17
0.7253794,-1.83E-17,2.83E-17
0.7269285,3.00E-17,2.65E-17
0.72848237,8.30E-18,2.71E-17
0.7300411,7.61E-18,2.64E-17
0.7316049,-3.16E-17,2.54E-17
0.73317385,-8.30E-19,2.37E-17
0.73474807,-1.64E-17,2.36E-17
0.73632765,-1.37E-17,2.33E-17
0.7379128,-4.18E-17,2.31E-17
0.73950356,1.81E-17,2.20E-17
0.74110013,-1.84E-17,2.14E-17
0.7427025,2.88E-17,2.07E-17
0.74431086,3.34E-18,2.06E-17
0.7459253,-6.81E-18,1.98E-17
0.74754596,-2.32E-17,1.96E-17
0.74917287,2.17E-17,1.95E-17
0.75080615,2.96E-17,2.02E-17
0.7524459,-1.23E-17,1.92E-17
0.7540922,-1.39E-17,1.99E-17
0.75574523,1.05E-17,1.93E-17
0.7574049,-2.76E-17,2.08E-17
0.7590715,3.04E-19,2.16E-17
0.760745,-8.48E-17,2.42E-17
0.7624255,-4.71E-17,2.40E-17
0.76411307,-1.74E-17,2.38E-17
0.76580775,-3.83E-17,2.21E-17
0.7675097,-5.49E-18,2.07E-17
0.7692189,3.16E-17,1.96E-17
0.77093554,2.32E-18,1.87E-17
0.7726596,-7.56E-18,1.80E-17
0.7743911,2.61E-18,1.82E-17
0.7761302,-1.58E-17,1.77E-17
0.777877,-4.23E-17,1.82E-17
0.7796314,-3.40E-18,1.77E-17
0.78139347,-4.75E-18,1.76E-17
0.7831634,-6.41E-18,1.70E-17
0.7849412,-8.92E-18,1.75E-17
0.7867269,8.69E-20,1.72E-17
0.7885205,2.73E-17,1.76E-17
0.7903221,-1.06E-19,1.70E-17
0.7921318,3.24E-18,1.69E-17
0.7939495,1.84E-17,1.66E-17
0.7957753,2.59E-17,1.66E-17
0.7976093,1.48E-17,1.61E-17
0.7994515,-6.21E-18,1.60E-17
0.8013019,-1.73E-17,1.53E-17
0.80316055,-8.16E-18,1.52E-17
0.80502754,3.17E-17,1.45E-17
0.8069028,-9.02E-19,1.44E-17
0.80878645,1.48E-17,1.35E-17
0.8106784,2.51E-17,1.38E-17
0.8125788,3.79E-18,1.35E-17
0.81448764,2.29E-18,1.37E-17
0.8164049,3.49E-18,1.31E-17
0.81833065,-1.67E-17,1.34E-17
0.8202648,2.14E-17,1.34E-17
0.8222075,1.36E-19,1.38E-17
0.8241587,1.11E-17,1.38E-17
0.8261184,1.26E-17,1.46E-17
0.8280867,1.34E-17,1.43E-17
0.83006346,3.20E-18,1.52E-17
0.83204883,2.09E-17,1.51E-17
0.8340427,3.33E-17,1.54E-17
0.8360452,1.88E-17,1.49E-17
0.8380562,3.86E-17,1.54E-17
0.8400758,7.60E-19,1.46E-17
0.84210396,6.81E-18,1.48E-17
0.8441407,2.42E-17,1.44E-17
0.846186,3.93E-18,1.42E-17
0.84823984,7.55E-18,1.29E-17
0.8503023,-8.48E-19,1.26E-17
0.85237324,2.65E-17,1.17E-17
0.8544527,3.51E-17,1.16E-17
0.8565408,3.18E-17,1.11E-17
0.8586374,3.40E-17,1.18E-17
0.86074245,1.80E-17,1.19E-17
0.86285603,3.83E-17,1.26E-17
0.86497813,2.45E-17,1.28E-17
0.8671087,4.96E-17,1.20E-17
0.86924773,5.92E-17,1.16E-17
0.8713952,2.80E-17,1.20E-17
0.8735511,3.21E-17,1.21E-17
0.8757154,4.72E-17,1.24E-17
0.877888,5.31E-17,1.28E-17
0.8800691,5.05E-17,1.31E-17
0.8822585,4.69E-17,1.31E-17
0.88445616,6.93E-17,1.35E-17
0.8866622,6.63E-17,1.36E-17
0.88887644,3.11E-17,1.32E-17
0.891099,4.99E-17,1.28E-17
0.8933297,7.07E-17,1.27E-17
0.89556855,7.18E-17,1.26E-17
0.89781564,4.31E-17,1.25E-17
0.90007085,6.97E-17,1.18E-17
0.9023341,4.39E-17,1.13E-17
0.90460545,5.22E-17,1.04E-17
0.90688485,6.42E-17,1.01E-17
0.9091722,6.60E-17,9.67E-18
0.91146755,6.03E-17,9.66E-18
0.9137708,5.35E-17,9.26E-18
0.91608196,6.12E-17,9.16E-18
0.91840094,7.37E-17,9.06E-18
0.9207278,6.82E-17,9.19E-18
0.9230623,9.09E-17,8.95E-18
0.92540467,8.64E-17,9.97E-18
0.9277547,6.88E-17,1.11E-17
0.93011236,4.28E-17,1.28E-17
0.93247765,3.61E-17,1.49E-17
0.9348505,5.87E-17,1.63E-17
0.9372309,7.16E-17,1.63E-17
0.93961877,1.02E-16,1.59E-17
0.9420141,7.72E-17,1.58E-17
0.9444168,9.59E-17,1.55E-17
0.9468269,9.57E-17,1.45E-17
0.9492442,8.73E-17,1.43E-17
0.9516688,1.10E-16,1.35E-17
0.9541006,7.24E-17,1.26E-17
0.95653963,8.08E-17,1.15E-17
0.9589857,8.38E-17,1.07E-17
0.96143883,8.75E-17,9.89E-18
0.963899,1.01E-16,9.92E-18
0.9663662,9.34E-17,9.74E-18
0.9688402,9.61E-17,9.64E-18
0.9713211,1.11E-16,9.64E-18
0.97380877,1.22E-16,1.01E-17
0.9763032,1.15E-16,9.86E-18
0.9788044,1.08E-16,9.60E-18
0.9813122,1.52E-16,9.74E-18
0.98382664,1.43E-16,1.04E-17
0.9863476,1.46E-16,1.02E-17
0.98887503,1.70E-16,1.10E-17
0.9914089,1.74E-16,1.17E-17
0.9939492,2.04E-16,1.19E-17
0.9964957,1.72E-16,1.24E-17
0.9990486,2.27E-16,1.25E-17
1.0016077,2.25E-16,1.20E-17
1.0041728,2.39E-16,1.14E-17
1.0067441,2.61E-16,1.13E-17
1.0093216,2.63E-16,1.11E-17
1.0119048,2.91E-16,1.15E-17
1.0144941,3.00E-16,1.22E-17
1.0170892,3.44E-16,1.24E-17
1.0196902,3.70E-16,1.22E-17
1.0222968,3.89E-16,1.28E-17
1.0249091,4.25E-16,1.31E-17
1.0275272,4.29E-16,1.28E-17
1.0301508,4.64E-16,1.26E-17
1.0327798,4.90E-16,1.29E-17
1.0354143,4.97E-16,1.31E-17
1.0380543,5.38E-16,1.27E-17
1.0406996,5.58E-16,1.28E-17
1.0433501,5.72E-16,1.26E-17
1.0460058,6.07E-16,1.21E-17
1.0486667,6.28E-16,1.16E-17
1.0513327,6.46E-16,1.08E-17
1.0540037,6.60E-16,1.01E-17
1.0566797,7.06E-16,9.91E-18
1.0593605,7.17E-16,9.58E-18
1.0620463,7.33E-16,9.64E-18
1.0647368,7.47E-16,1.03E-17
1.067432,7.65E-16,1.13E-17
1.0701319,7.82E-16,1.21E-17
1.0728364,7.95E-16,1.25E-17
1.0755454,8.22E-16,1.34E-17
1.0782589,8.15E-16,1.44E-17
1.0809768,8.23E-16,1.43E-17
1.0836991,7.61E-16,1.39E-17
1.0864255,7.35E-16,1.43E-17
1.0891564,6.45E-16,1.47E-17
1.0918913,5.46E-16,1.39E-17
1.0946304,4.57E-16,1.32E-17
1.0973734,3.61E-16,1.30E-17
1.1001204,2.77E-16,1.24E-17
1.1028714,2.52E-16,1.20E-17
1.1056262,2.04E-16,1.10E-17
1.1083848,1.54E-16,1.02E-17
1.1111472,1.31E-16,9.62E-18
1.1139132,1.20E-16,9.28E-18
1.1166828,7.79E-17,8.82E-18
1.1194559,9.92E-17,9.20E-18
1.1222326,7.04E-17,1.02E-17
1.1250125,8.26E-17,1.24E-17
1.1277959,8.48E-17,1.39E-17
1.1305827,9.75E-17,1.52E-17
1.1333725,1.06E-16,1.51E-17
1.1361656,7.06E-17,1.60E-17
1.1389619,6.83E-17,1.64E-17
1.1417612,8.27E-17,1.60E-17
1.1445634,5.59E-17,1.58E-17
1.1473686,5.55E-17,1.65E-17
1.1501766,5.50E-17,1.67E-17
1.1529875,3.18E-17,1.56E-17
1.155801,3.96E-17,1.49E-17
1.1586173,3.45E-17,1.49E-17
1.1614362,2.74E-17,1.39E-17
1.1642576,4.25E-17,1.32E-17
1.1670816,7.39E-17,1.17E-17
1.169908,6.01E-17,1.09E-17
1.1727369,4.89E-17,9.93E-18
1.175568,6.70E-17,8.97E-18
1.1784014,6.73E-17,8.30E-18
1.181237,8.70E-17,7.81E-18
1.1840748,1.09E-16,7.59E-18
1.1869146,1.12E-16,7.32E-18
1.1897564,1.36E-16,7.93E-18
1.1926003,1.62E-16,9.89E-18
1.195446,1.83E-16,1.15E-17
1.1982936,2.10E-16,1.24E-17
1.201143,2.47E-16,1.28E-17
1.2039942,2.79E-16,1.38E-17
1.2068471,3.23E-16,1.50E-17
1.2097015,3.60E-16,1.46E-17
1.2125576,4.00E-16,1.43E-17
1.2154151,4.23E-16,1.50E-17
1.2182741,4.71E-16,1.56E-17
1.2211345,5.28E-16,1.51E-17
1.2239963,5.72E-16,1.54E-17
1.2268593,6.69E-16,1.59E-17
1.2297236,6.42E-16,1.56E-17
1.2325891,7.12E-16,1.53E-17
1.2354556,7.64E-16,1.47E-17
1.2383233,8.29E-16,1.46E-17
1.241192,8.91E-16,1.53E-17
1.2440617,9.17E-16,1.41E-17
1.2469323,9.79E-16,1.43E-17
1.2498037,1.02E-15,1.45E-17
1.2526759,1.09E-15,1.59E-17
1.255549,1.13E-15,1.75E-17
1.2584226,1.17E-15,1.94E-17
1.261297,1.20E-15,2.28E-17
1.264172,1.24E-15,2.63E-17
1.2670474,1.24E-15,2.88E-17
1.2699234,1.27E-15,3.05E-17
1.2727998,1.21E-15,3.13E-17
1.2756767,1.23E-15,3.06E-17
1.2785538,1.17E-15,2.76E-17
1.2814313,1.08E-15,2.53E-17
1.284309,1.02E-15,2.32E-17
1.287187,9.46E-16,2.08E-17
1.290065,8.86E-16,1.90E-17
1.2929432,8.85E-16,1.85E-17
1.2958214,8.05E-16,1.87E-17
1.2986997,7.50E-16,1.75E-17
1.3015779,6.92E-16,1.72E-17
1.304456,6.55E-16,1.74E-17
1.3073341,5.63E-16,1.71E-17
1.3102118,4.99E-16,1.63E-17
1.3130894,4.56E-16,1.56E-17
1.3159667,4.52E-16,1.48E-17
1.3188437,3.97E-16,1.38E-17
1.3217204,3.61E-16,1.30E-17
1.3245965,2.84E-16,1.19E-17
1.3274723,2.20E-16,1.12E-17
1.3303477,1.72E-16,1.04E-17
1.3332224,1.07E-16,9.11E-18
1.3360965,5.54E-17,9.03E-18
1.3389701,4.05E-17,8.56E-18
1.341843,2.00E-17,8.38E-18
1.3447152,1.58E-17,9.01E-18
1.3475866,9.66E-18,1.05E-17
1.3504573,2.02E-17,1.16E-17
1.3533272,1.76E-18,1.52E-17
1.3561962,-9.12E-18,2.11E-17
1.3590642,-5.85E-17,3.19E-17
1.3619313,1.42E-17,4.47E-17
1.3647975,-6.31E-17,7.15E-17
1.3676625,1.22E-16,6.91E-17
1.3705266,2.07E-17,5.88E-17
1.3733896,9.81E-18,4.32E-17
1.3762513,-3.09E-17,3.96E-17
1.379112,3.61E-17,4.13E-17
1.3819715,-4.66E-17,4.70E-17
1.3848296,-9.01E-18,4.62E-17
1.3876866,-3.59E-19,4.15E-17
1.3905421,3.93E-17,4.20E-17
1.3933964,8.20E-18,4.03E-17
1.3962493,7.42E-17,4.31E-17
1.3991008,-7.61E-19,4.65E-17
1.4019507,-1.06E-16,4.78E-17
1.4047992,5.50E-17,4.93E-17
1.4076462,-2.28E-17,4.53E-17
1.4104916,3.13E-18,4.16E-17
1.4133354,8.75E-18,3.84E-17
1.4161777,5.07E-18,3.47E-17
1.4190183,4.56E-17,2.98E-17
1.4218571,-1.87E-18,2.61E-17
1.4246944,5.63E-17,2.10E-17
1.4275298,1.96E-17,2.00E-17
1.4303635,3.52E-17,2.03E-17
1.4331954,7.20E-18,2.11E-17
1.4360254,3.07E-17,1.97E-17
1.4388536,6.20E-18,1.81E-17
1.44168,-1.29E-17,1.70E-17
1.4445044,1.65E-17,1.81E-17
1.4473268,2.81E-17,2.06E-17
1.4501473,6.12E-17,2.13E-17
1.4529657,6.06E-17,2.15E-17
1.4557823,5.85E-17,2.28E-17
1.4585967,6.12E-17,2.14E-17
1.4614091,6.70E-17,1.98E-17
1.4642193,8.93E-17,1.98E-17
1.4670274,9.34E-17,2.04E-17
1.4698334,5.60E-17,1.87E-17
1.4726373,6.70E-17,1.92E-17
1.4754388,7.46E-17,2.06E-17
1.4782383,1.13E-16,2.09E-17
1.4810355,7.82E-17,2.16E-17
1.4838303,7.65E-17,2.31E-17
1.486623,7.64E-17,2.19E-17
1.4894134,1.22E-16,2.09E-17
1.4922013,1.18E-16,1.83E-17
1.494987,1.39E-16,1.62E-17
1.4977703,1.29E-16,1.62E-17
1.5005512,1.17E-16,2.13E-17
1.5033296,1.52E-16,2.32E-17
1.5061058,1.85E-16,2.41E-17
1.5088793,1.55E-16,2.31E-17
1.5116506,1.74E-16,2.27E-17
1.5144192,1.93E-16,1.84E-17
1.5171853,2.03E-16,1.63E-17
1.519949,1.97E-16,1.79E-17
1.5227101,2.12E-16,1.93E-17
1.5254687,2.76E-16,2.04E-17
1.5282247,2.98E-16,2.30E-17
1.5309781,3.03E-16,2.24E-17
1.533729,3.14E-16,2.14E-17
1.5364771,3.53E-16,2.14E-17
1.5392227,3.63E-16,2.14E-17
1.5419656,4.30E-16,2.00E-17
1.5447059,4.21E-16,1.86E-17
1.5474435,4.50E-16,1.86E-17
1.5501784,4.78E-16,1.90E-17
1.5529107,4.99E-16,1.84E-17
1.5556401,5.40E-16,1.94E-17
1.5583669,5.30E-16,2.03E-17
1.561091,5.62E-16,2.10E-17
1.5638123,6.20E-16,2.09E-17
1.5665308,6.33E-16,2.04E-17
1.5692465,6.44E-16,2.02E-17
1.5719596,6.70E-16,1.94E-17
1.5746697,6.79E-16,1.88E-17
1.5773772,7.03E-16,2.28E-17
1.5800817,7.45E-16,2.67E-17
1.5827835,7.64E-16,2.81E-17
1.5854825,7.21E-16,2.79E-17
1.5881785,7.22E-16,2.74E-17
1.5908718,6.52E-16,2.45E-17
1.5935621,6.50E-16,1.95E-17
1.5962497,6.28E-16,1.88E-17
1.5989343,5.34E-16,2.06E-17
1.6016161,4.38E-16,2.10E-17
1.604295,4.12E-16,2.26E-17
1.606971,3.15E-16,2.35E-17
1.6096442,2.42E-16,2.42E-17
1.6123143,2.29E-16,2.19E-17
1.6149817,1.56E-16,2.07E-17
1.617646,1.31E-16,2.23E-17
1.6203074,1.56E-16,2.12E-17
1.6229659,1.06E-16,1.89E-17
1.6256216,1.02E-16,1.81E-17
1.6282742,3.50E-17,1.77E-17
1.630924,6.49E-17,1.75E-17
1.6335708,6.84E-17,1.62E-17
1.6362146,5.01E-17,1.60E-17
1.6388555,7.22E-17,1.72E-17
1.6414934,6.34E-17,1.71E-17
1.6441284,9.85E-17,1.79E-17
1.6467605,7.39E-17,1.83E-17
1.6493895,8.59E-17,1.84E-17
1.6520157,1.09E-16,1.79E-17
1.6546389,8.38E-17,1.62E-17
1.657259,1.03E-16,1.42E-17
1.6598762,1.13E-16,1.17E-17
1.6624905,7.83E-17,1.36E-17
1.6651019,9.34E-17,1.95E-17
1.6677102,7.02E-17,2.21E-17
1.6703155,4.11E-17,2.28E-17
1.672918,5.17E-17,2.22E-17
1.6755174,2.91E-17,2.14E-17
1.6781139,3.66E-17,1.65E-17
1.6807075,6.50E-17,1.26E-17
